user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
553,0,37.0,na,0,0,55,0,0,132,0,0,20,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,1.4,0
26175,1,38.0,na,1,0,4,1,0,16,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,0.27,0
9370,1,35.0,na,0,0,0,0,0,30,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.43,0
5369,0,21.0,R,0,0,0,0,0,144,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,1.5699999999999998,0
63621,0,28.0,na,0,0,9,0,0,12,0,0,5,1,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,0.5,0
55263,1,77.0,R,0,0,0,0,2,28,0,0,17,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,0.47,0
34823,0,19.0,R,0,0,6,0,0,141,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.53,0
962,0,43.0,na,0,0,183,0,0,254,0,0,22,1,0,1,0,3,Weekly,0,0,0,0,Leo,0,1,1.97,0
28878,1,20.0,R,1,0,114,1,0,197,0,0,18,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.73,1
55772,0,51.0,na,2,0,6,2,0,15,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.6,0
43071,0,23.0,na,24,0,106,24,0,188,0,0,3,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,1.27,0
17897,0,39.0,R,31,13,46,31,0,151,0,0,20,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.3,1
13947,0,27.0,na,0,0,2,0,0,1,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,0.08,1
41150,0,59.0,na,0,0,10,0,0,6,0,0,1,1,0,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,0.46,1
7905,0,51.0,O,5,0,102,5,0,249,0,0,31,1,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,2.03,1
65284,1,24.0,na,3,0,7,3,0,3,0,0,1,1,0,0,1,0,na,0,0,0,0,Leo,0,0,0.06999999999999999,0
813,0,53.0,O,23,5,56,22,0,144,0,0,9,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,1.27,0
7508,1,41.0,R,0,0,0,0,0,88,0,0,21,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,1,1,1.23,0
51551,0,36.0,R,1,0,28,1,0,71,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.8199999999999998,1
30725,0,33.0,R,42,1,97,42,0,267,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.17,1
42722,0,29.0,R,25,0,132,25,0,300,0,0,24,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,2.23,1
51218,1,21.0,R,0,0,1,0,0,33,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,0.43,1
8556,0,24.0,R,0,0,0,0,0,91,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.23,0
17390,0,44.0,R,0,0,0,0,0,191,0,0,6,1,1,1,0,2,na,0,0,0,0,Leo,0,0,1.87,0
62777,0,25.0,na,8,0,18,8,0,56,0,0,15,1,0,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.8199999999999998,1
32875,0,37.0,R,0,0,0,0,0,170,0,0,9,1,1,0,1,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,1.77,0
37098,0,40.0,na,10,2,21,10,0,51,0,0,18,1,0,0,1,2,Weekly,0,0,0,0,Leo,0,0,0.94,1
16081,1,27.0,R,0,0,34,0,0,33,0,0,2,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,0.3,0
14193,0,47.0,R,7,0,113,7,0,175,0,0,22,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.3,1
37945,1,23.0,O,0,0,0,0,0,73,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.93,0
40980,1,28.0,R,2,1,20,2,0,66,0,0,15,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.1,1
48140,0,35.0,R,0,0,40,0,0,85,0,0,14,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.8099999999999998,1
62547,1,28.0,R,0,0,3,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
1500,0,28.0,R,0,0,113,0,0,226,0,0,10,1,0,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,1.93,1
57183,1,37.0,na,2,1,4,2,0,10,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.0,0
46219,1,27.0,R,1,1,9,1,0,16,0,0,0,1,0,0,1,0,na,0,0,0,0,Gemini,0,0,0.27,0
52794,0,28.0,na,0,0,18,0,0,36,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,0.73,0
1494,0,24.0,R,1,0,72,1,0,199,0,0,21,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.47,1
31473,1,39.0,na,0,0,6,0,0,45,0,0,10,1,1,1,0,0,na,0,0,0,0,Sagittarius,0,0,0.6,1
21833,1,23.0,na,0,0,0,0,0,53,0,1,2,1,1,0,1,0,na,0,0,1,0,Scorpio,0,0,1.13,0
67418,0,36.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.06999999999999999,1
24024,0,42.0,R,0,0,181,0,0,296,0,0,31,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.93,1
19487,0,24.0,O,1,0,37,1,0,200,0,0,9,1,1,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,1.83,1
50686,1,39.0,O,0,0,0,0,0,35,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.4,1
60454,1,30.0,na,1,0,10,1,0,10,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,0.3,0
66499,0,28.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.33,1
46348,1,23.0,na,0,0,29,0,0,87,0,0,1,1,0,1,0,0,Monthly,0,0,0,0,Aquarius,1,0,0.83,0
27434,1,31.0,na,0,0,0,0,0,26,0,0,2,1,1,0,1,4,Bi-Weekly,0,0,0,0,Virgo,0,0,0.16999999999999998,0
20472,1,27.0,na,0,0,6,0,0,18,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0
11559,0,49.0,na,0,0,3,0,0,154,0,0,2,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,1,0,1.77,0
57549,0,36.0,R,0,0,123,0,0,114,0,0,12,1,0,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,0.67,1
11577,0,30.0,na,0,0,52,0,0,110,0,0,5,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,1.33,0
33904,0,31.0,na,0,0,9,0,0,63,0,0,4,1,1,0,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,0.83,0
44459,0,39.0,na,3,0,26,3,0,69,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.94,0
68740,0,58.0,na,0,0,0,0,0,8,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.2,0
24322,1,37.0,na,0,0,56,0,0,183,0,0,7,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,2.2,1
56750,1,47.0,na,0,0,3,0,2,51,1,0,12,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.63,0
9600,1,45.0,na,0,0,18,0,0,16,0,0,0,1,1,0,1,0,na,0,0,0,0,na,0,0,2.0,0
43046,1,46.0,R,0,0,0,0,1,156,0,0,5,1,1,0,1,0,Monthly,0,0,0,0,Cancer,0,0,2.03,0
48753,1,25.0,R,0,0,7,0,0,8,0,0,3,1,1,0,1,0,na,0,0,0,0,Libra,0,0,1.0,1
42476,0,54.0,na,1,0,40,1,0,201,0,0,46,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,1.83,1
46674,0,39.0,R,0,0,0,0,0,116,0,0,36,1,1,1,0,2,Weekly,0,0,0,0,na,0,1,1.3,0
6452,1,35.0,na,3,1,16,3,0,18,0,0,1,1,1,1,0,2,Weekly,0,0,0,0,Cancer,0,0,0.37,1
4782,0,45.0,na,1,0,110,1,0,175,0,0,11,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.53,1
6634,1,29.0,R,0,0,0,0,1,186,0,1,17,1,1,1,1,3,Semi-Monthly,0,0,0,0,Gemini,0,0,2.03,0
6988,0,30.0,na,0,0,88,0,0,179,0,0,4,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,1,0,1.77,1
12005,1,41.0,R,0,0,0,0,1,255,0,1,47,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.23,1
26977,1,29.0,R,0,0,0,0,0,275,0,0,13,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,1.5,1
43549,0,23.0,na,0,0,14,0,0,26,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,0.33,0
57700,1,48.0,na,0,0,0,0,0,10,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,1,Aquarius,1,0,1.86,0
33085,1,24.0,R,0,0,38,0,0,153,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.5699999999999998,1
27579,0,28.0,R,0,0,0,0,0,74,0,0,7,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,1,0,1.27,0
36308,1,30.0,na,1,0,8,1,0,25,0,0,1,1,0,0,1,0,Monthly,0,0,0,0,Libra,1,0,0.27,0
4581,0,24.0,R,13,0,28,13,0,75,0,0,27,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.77,1
31633,0,24.0,na,1,0,33,1,0,74,0,0,4,1,1,1,0,0,na,0,0,0,0,Aries,0,0,1.0,0
56769,1,41.0,na,3,1,6,3,0,5,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.25,0
41201,1,46.0,na,36,4,71,36,0,250,0,0,10,1,1,1,1,3,na,0,0,0,0,Leo,0,0,1.73,1
41736,0,27.0,R,0,0,130,0,0,223,0,0,11,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.87,1
12157,0,49.0,na,0,0,2,0,0,0,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,0.03,0
24464,0,27.0,R,0,0,14,0,0,90,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.2,0
45882,1,33.0,na,0,0,0,0,0,14,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.03,0
13367,0,34.0,R,0,0,16,0,0,19,0,0,1,1,1,0,1,0,na,0,0,0,0,Aries,0,0,0.3,1
51243,1,31.0,R,0,0,0,0,0,37,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,0.6,0
59733,1,28.0,na,0,0,0,0,0,5,0,0,0,1,0,1,0,0,Bi-Weekly,0,1,0,0,Scorpio,0,0,4.0,0
55323,0,19.0,na,1,0,1,1,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.04,0
50113,1,27.0,na,0,0,0,0,0,71,0,0,2,1,0,0,1,0,na,0,0,0,0,Pisces,0,0,0.63,0
58761,0,33.0,na,0,0,21,0,0,65,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.79,1
30989,0,44.0,R,1,0,0,1,1,274,0,0,20,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,2.23,1
46663,0,50.0,na,5,0,20,5,0,65,0,0,13,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.79,0
45488,0,21.0,na,2,1,6,2,0,6,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.0,0
47350,0,37.0,O,8,2,54,7,0,175,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.7,1
34315,0,49.0,na,0,0,0,0,1,57,0,0,11,1,1,1,0,2,Bi-Weekly,0,0,0,0,Virgo,0,0,1.2,0
44923,0,38.0,na,12,3,27,12,0,75,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.94,0
36361,1,28.0,R,7,0,30,7,0,43,0,0,4,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.7,0
18204,1,23.0,na,0,0,0,0,0,91,1,0,9,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.43,1
35571,1,29.0,O,0,0,0,0,0,284,0,0,20,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.27,0
53931,0,25.0,na,1,0,19,1,0,117,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.33,0
43694,1,25.0,R,2,0,2,1,0,149,0,0,8,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.37,0
19175,1,27.0,na,0,0,0,0,0,253,0,8,21,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.67,0
14741,0,21.0,R,3,2,81,3,0,244,0,0,18,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.9,1
34592,0,33.0,na,0,0,3,0,0,9,0,0,0,1,0,0,1,0,na,0,0,0,0,Aries,0,0,0.16999999999999998,0
64461,0,27.0,O,0,0,3,0,0,8,0,0,1,1,0,1,0,0,Monthly,0,0,0,0,Leo,0,0,0.13,1
18968,0,61.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,0,0,0.3,0
22877,1,24.0,na,0,0,16,0,0,19,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.43,0
16864,1,21.0,R,0,0,0,0,1,155,0,0,7,1,0,0,1,3,Bi-Weekly,0,0,0,0,na,0,0,2.33,0
18879,0,50.0,R,0,0,0,0,0,161,0,0,9,1,1,0,1,3,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.13,0
11625,0,24.0,R,1,0,134,1,0,240,0,0,14,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.93,1
20193,0,20.0,R,18,2,105,17,0,171,0,0,11,1,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,1.23,0
37251,1,32.0,R,0,0,19,0,0,66,0,0,13,1,0,0,1,0,na,0,0,0,0,Cancer,0,0,0.06999999999999999,0
16870,0,40.0,na,16,0,26,16,0,85,0,0,21,1,1,1,0,0,na,0,0,0,0,Leo,0,0,0.67,1
53201,0,32.0,R,3,0,99,3,0,223,0,0,14,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.77,0
9669,0,60.0,na,57,0,72,57,0,245,0,0,57,1,1,1,0,2,Monthly,0,0,0,0,Gemini,0,0,1.87,1
51570,1,28.0,na,0,0,0,0,0,14,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.13,0
20997,1,42.0,na,25,20,129,25,0,271,0,0,23,1,0,1,0,0,na,0,0,0,0,Capricorn,0,0,2.0,1
30703,1,30.0,na,0,0,10,0,0,20,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.0,0
25648,0,23.0,na,0,0,16,0,0,22,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.3,0
35488,1,23.0,O,0,0,29,0,0,29,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.43,1
36534,0,29.0,R,5,0,25,5,0,28,0,0,3,1,1,0,1,2,na,0,0,0,0,Aquarius,0,0,0.27,0
58802,0,43.0,na,1,0,7,1,0,17,0,0,2,1,0,1,0,0,Weekly,0,0,0,0,Aries,0,0,0.2,0
32740,0,25.0,R,1,0,17,1,0,24,0,0,4,1,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,0.33,1
49629,0,29.0,na,0,0,129,0,0,251,0,0,7,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.0,1
57673,1,51.0,R,2,2,0,2,1,163,3,0,17,1,1,1,1,4,na,0,0,0,0,Scorpio,0,0,1.17,0
62417,0,20.0,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,na,0,0,0.0,0
33944,0,21.0,O,0,0,82,0,0,239,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.6,0
33471,0,35.0,O,1,0,117,1,0,196,0,0,5,1,0,1,1,3,na,0,0,0,0,Capricorn,0,0,1.53,0
24355,0,48.0,O,1,0,157,1,0,305,0,0,10,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.23,1
21563,0,37.0,na,0,0,0,0,0,210,0,0,23,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.27,0
18354,0,29.0,na,19,0,57,19,0,114,0,0,12,1,1,0,1,4,na,0,0,0,0,Virgo,0,0,1.23,0
15455,1,33.0,R,8,2,23,8,0,41,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.6,1
39944,0,30.0,O,2,1,68,2,0,236,0,0,3,1,0,0,1,2,Weekly,0,0,0,0,na,0,0,1.53,1
4335,0,51.0,na,4,2,24,4,0,52,0,0,7,1,1,1,0,3,Monthly,0,0,0,0,Pisces,1,0,0.5,1
57002,1,20.0,R,0,0,20,0,0,25,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.23,1
36912,0,25.0,R,1,0,26,1,0,55,0,0,5,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,0.9,0
24252,1,39.0,na,5,0,22,5,0,161,0,0,13,1,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.1,1
48559,0,20.0,na,1,0,18,1,0,50,0,0,3,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,0.75,0
29890,0,23.0,na,0,0,16,0,0,19,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,0.33,0
36342,1,32.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,0.0,0
17952,0,22.0,na,31,3,43,30,0,157,0,0,14,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.4300000000000002,0
7729,0,25.0,R,16,1,86,16,0,191,0,0,15,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,1.83,0
17222,0,32.0,R,2,1,63,2,0,178,0,0,3,1,1,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.0,1
34182,1,26.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,0
7131,0,21.0,R,5,1,48,5,0,99,0,0,14,1,1,0,1,0,Bi-Weekly,0,0,1,0,Taurus,1,0,0.9,1
22740,1,32.0,R,0,0,24,0,0,40,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.63,1
27403,0,37.0,R,4,0,104,4,0,168,0,0,8,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.6,0
13209,0,19.0,R,1,0,39,1,0,214,0,0,6,1,0,0,1,0,na,0,0,0,0,Taurus,0,0,2.13,0
23673,0,39.0,na,0,0,4,0,0,5,0,0,0,1,0,1,0,0,na,0,0,0,0,Aries,0,0,0.27,0
5624,1,30.0,O,1,0,47,1,0,45,0,0,7,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,1,0,0.67,0
49332,0,33.0,na,0,0,60,0,0,154,0,0,7,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,1.23,0
35599,0,28.0,R,0,0,88,0,0,188,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.5699999999999998,0
20010,0,52.0,R,51,0,80,51,0,269,0,0,22,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,2.17,1
42883,0,25.0,R,0,0,34,0,0,85,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.8,0
717,0,38.0,R,16,2,78,16,0,145,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.5699999999999998,0
34925,1,44.0,R,0,0,0,0,0,74,0,0,5,1,1,1,0,0,na,0,0,0,0,Leo,0,0,1.23,0
48008,0,24.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
55387,1,28.0,na,0,0,0,0,0,2,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,1
12125,0,31.0,R,0,0,0,0,0,223,0,0,16,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.17,0
36223,1,43.0,na,0,0,0,0,0,102,0,0,10,1,1,0,1,0,Semi-Monthly,0,1,0,0,Taurus,1,0,0.77,0
65194,1,36.0,O,0,0,0,0,0,5,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.37,0
47866,0,40.0,R,41,2,60,41,0,221,0,0,11,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.47,0
45357,0,45.0,O,0,0,26,0,0,49,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.65,0
42456,1,26.0,R,20,0,68,20,0,175,0,0,19,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.6,1
31852,0,25.0,na,0,0,11,0,0,33,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.7,0
58327,0,26.0,R,0,0,26,0,0,48,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.52,1
30650,0,36.0,R,4,1,17,4,0,41,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.43,1
59067,0,22.0,R,0,0,3,0,0,6,0,0,0,1,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,0.16999999999999998,1
31865,0,30.0,R,5,0,47,5,0,62,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.83,0
6730,0,30.0,na,0,0,67,0,0,174,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.93,1
25013,0,65.0,R,0,0,0,0,0,228,0,0,24,1,1,1,1,2,Weekly,0,0,0,0,na,1,0,2.07,0
13126,0,36.0,O,0,0,0,0,0,226,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1.97,0
1965,1,28.0,na,0,0,0,0,0,49,0,0,3,1,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.87,0
6825,1,31.0,R,26,4,53,26,0,271,0,0,31,1,1,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,2.3,1
33498,0,38.0,na,0,0,23,0,1,156,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Leo,1,0,1.4300000000000002,0
22883,1,23.0,R,0,0,0,0,1,65,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.23,0
10882,0,33.0,O,49,0,36,49,0,245,0,0,25,1,1,0,1,0,na,0,1,0,0,Leo,0,0,2.0,0
39397,0,40.0,R,7,0,48,7,0,134,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,1,0,Gemini,0,0,1.2,0
35016,0,30.0,na,4,0,5,4,0,11,0,0,6,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.75,1
8550,1,47.0,R,4,0,126,4,0,187,0,0,23,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.9,0
55350,1,20.0,R,0,0,13,0,0,25,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,na,0,0,0.5,0
65420,0,33.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.0,0
28453,0,24.0,R,14,0,88,14,0,277,0,0,6,1,1,0,1,4,Weekly,0,0,0,0,na,0,0,2.17,1
57532,1,29.0,na,3,2,5,3,0,8,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.1,0
57088,1,23.0,R,9,3,76,9,0,189,0,0,13,1,1,0,1,0,Semi-Monthly,0,1,0,0,Gemini,1,0,1.8,1
42718,0,37.0,R,0,0,0,0,0,301,0,0,48,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,2.4,0
48812,1,31.0,na,0,0,0,0,0,9,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.13,0
29615,1,23.0,R,3,0,0,3,1,81,1,0,17,1,0,0,1,2,Weekly,0,0,0,0,Virgo,0,0,0.77,1
27678,0,29.0,R,0,0,15,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.6,1
3158,1,32.0,R,0,0,25,0,0,48,0,0,6,1,1,0,1,0,Monthly,0,0,0,0,Aries,1,0,0.67,1
35386,1,31.0,R,0,0,0,0,3,262,3,0,43,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,2.23,1
31062,1,21.0,R,5,0,39,5,0,80,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.43,0
40203,1,26.0,na,0,0,0,0,0,232,0,0,23,1,1,0,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.2,1
34292,1,25.0,na,0,0,0,0,0,7,0,0,0,1,0,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.2,0
14347,0,48.0,na,1,0,59,1,0,130,0,0,18,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,1.47,1
8501,0,20.0,R,27,1,29,27,0,100,0,0,21,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,1.03,1
24628,1,23.0,R,2,0,7,2,0,84,0,0,9,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,1.0,0
26248,0,67.0,na,0,0,0,0,0,83,0,0,6,1,1,0,1,2,Bi-Weekly,0,1,0,0,na,0,0,1.1,0
8541,1,32.0,na,0,0,0,0,0,5,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,0.06999999999999999,0
8018,0,19.0,R,5,0,44,5,0,75,0,0,10,1,0,0,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.6,1
26321,1,38.0,R,0,0,0,0,4,174,1,0,15,1,1,1,0,0,Weekly,0,0,1,0,Cancer,0,0,1.83,0
24529,1,38.0,na,15,0,11,15,0,98,0,0,13,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.23,1
